Blade ID,Blade Name,Skill,Type,Col,Row,Level,Idea Category,Idea Points,Condition,Count,Result
1080,Perdido,,Key,1,3,3,Truth,300,Increase Trust.,1300,Have my efforts borne fruit?
1080,Perdido,,Key,1,4,4,Truth,500,Increase Trust.,3800,My power exists for my Driver's sake.
1080,Perdido,,Key,1,5,5,Truth,800,Increase Trust.,9800,"I will go with you to the ends
of Alrest, my Driver."
1080,Perdido,Diamond Crash,Special,2,1,1,,,,,
1080,Perdido,Diamond Crash,Special,2,2,2,Bravery,200,"Perform a Driver Combo.
(It's enough to just be present.)",5,A splendid feat.
1080,Perdido,Diamond Crash,Special,2,3,3,Bravery,300,Use Diamond Crash.,11,"He who toils, reaps the rewards."
1080,Perdido,Diamond Crash,Special,2,4,4,Bravery,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,Bravo!
1080,Perdido,Diamond Crash,Special,2,5,5,Bravery,800,Use Diamond Crash.,13,I strive for the ultimate strike.
1080,Perdido,Diamond Flight,Special,3,1,1,,,,,
1080,Perdido,Diamond Flight,Special,3,2,2,Truth,200,Use Diamond Flight.,7,Each day my skill grows.
1080,Perdido,Diamond Flight,Special,3,3,3,Truth,300,Use Diamond Flight.,8,I long for further combat.
1080,Perdido,Diamond Flight,Special,3,4,4,Truth,500,"Defeat a Heidl Taos at
the Cliffs of Morytha.",4,Your blood shall wet my blade.
1080,Perdido,Diamond Flight,Special,3,5,5,Truth,800,Use a Chain Attack.,5,"My quartet of weapons will not
suffer a villain to live."
1080,Perdido,Diamond Hands,Special,4,1,1,,,,,
1080,Perdido,Diamond Hands,Special,4,2,2,Justice,200,Perform a Blade Combo.,5,None can escape my arms' reach.
1080,Perdido,Diamond Hands,Special,4,3,3,Justice,300,Use Diamond Hands.,6,"I wield this technique for
the one I serve."
1080,Perdido,Diamond Hands,Special,4,4,4,Justice,500,Perform a Blade Combo.,10,Witness my skills.
1080,Perdido,Diamond Hands,Special,4,5,5,Justice,800,Use Diamond Hands.,8,A supreme strike.
1080,Perdido,Doublestrike,Battle Skill,5,1,1,,,,,
1080,Perdido,Doublestrike,Battle Skill,5,2,2,Bravery,200,"Engage in combat alongside a Blade
who carries a Megalance.",5,A new power has awakened within me.
1080,Perdido,Doublestrike,Battle Skill,5,3,3,Bravery,300,"Engage in combat alongside a Blade
who carries a Greataxe.",6,I have achieved new insight.
1080,Perdido,Doublestrike,Battle Skill,5,4,4,Bravery,500,"Engage in combat alongside a Blade
who carries a Shield Hammer.",7,This is my duty.
1080,Perdido,Doublestrike,Battle Skill,5,5,5,Bravery,800,"Engage in combat alongside a Blade
who carries a Chroma Katana.",7,"The duty of a servant
is to support his master."
1080,Perdido,Stay True,Battle Skill,6,1,1,Compassion,100,"Perform a Driver Combo.
(It's enough to just be present.)",2,"New power, huh...?"
1080,Perdido,Stay True,Battle Skill,6,2,2,Compassion,200,"Engage in combat alongside a Blade
who carries a Chroma Katana.",5,"I feel a new energy coursing
through my body."
1080,Perdido,Stay True,Battle Skill,6,3,3,Compassion,300,"In Uraya, view the Heart-to-Heart
""Class of His Own"".",,"Do you understand my way of life
better now, my Driver?"
1080,Perdido,Stay True,Battle Skill,6,4,4,Compassion,500,"Engage in combat alongside a Blade
who carries a Greataxe.",7,A fine power indeed...
1080,Perdido,Stay True,Battle Skill,6,5,5,Compassion,800,"Engage in combat alongside a Blade
who carries a Shield Hammer.",7,"In the art of weapon mastery,
none can surpass me."
1080,Perdido,Bushido,Battle Skill,7,1,1,,,,,
1080,Perdido,Bushido,Battle Skill,7,2,2,Justice,200,"Engage in combat alongside a Blade
who carries a Shield Hammer.",5,My skills have grown...
1080,Perdido,Bushido,Battle Skill,7,3,3,Justice,300,"Engage in combat alongside a Blade
who carries a Chroma Katana.",6,My path ahead is clear.
1080,Perdido,Bushido,Battle Skill,7,4,4,Justice,500,"Engage in combat alongside a Blade
who carries a Megalance.",7,"Let us dance together
on the field of battle."
1080,Perdido,Bushido,Battle Skill,7,5,5,Justice,800,"Engage in combat alongside a Blade
who carries a Greataxe.",7,"The state I have reached
far surpasses the mundane."
1080,Perdido,Fire Mastery,Field Skill,8,1,1,,,,,
1080,Perdido,Fire Mastery,Field Skill,8,2,,,,,,
1080,Perdido,Fire Mastery,Field Skill,8,3,2,Bravery,300,Defeat a Segel Ansel in Leftheria.,5,My flames burn more fiercely than ever.
1080,Perdido,Fire Mastery,Field Skill,8,4,,,,,,
1080,Perdido,Fire Mastery,Field Skill,8,5,3,Bravery,800,Defeat a Vay Taos at the World Tree.,4,Am I proving useful to you?
1080,Perdido,Mineralogy,Field Skill,9,1,1,,,,,
1080,Perdido,Mineralogy,Field Skill,9,2,,,,,,
1080,Perdido,Mineralogy,Field Skill,9,3,2,Compassion,300,Collect ore.,25,"Allow me to demonstrate
my knowledge."
1080,Perdido,Mineralogy,Field Skill,9,4,,,,,,
1080,Perdido,Mineralogy,Field Skill,9,5,3,Compassion,800,Collect ore.,30,"I have something of an
eye for minerals."
1080,Perdido,Fortitude,Field Skill,10,1,1,,,,,
1080,Perdido,Fortitude,Field Skill,10,2,,,,,,
1080,Perdido,Fortitude,Field Skill,10,3,2,Justice,200,Complete a Merc Mission.,4,"A faithful servant always
accomplishes the task he is given."
1080,Perdido,Fortitude,Field Skill,10,4,,,,,,
1080,Perdido,Fortitude,Field Skill,10,5,3,Justice,300,Complete a Merc Mission.,8,"This is no trouble at all for one
as skilled as myself."
1081,Cressidus,,Key,1,1,1,,,,,
1081,Cressidus,,Key,1,2,2,Compassion,200,"Collect meat. (Currently held items
count toward total.)",20,"Can't get stronger without eating
lots of meat. That's what I say."
1081,Cressidus,,Key,1,3,3,Compassion,300,"Collect meat. (Currently held items
count toward total.)",30,I just keep on getting stronger!
1081,Cressidus,,Key,1,4,4,Compassion,500,"Collect meat. (Currently held items
count toward total.)",40,"I'm not done building my strength yet.
Let's aim for the top together!"
1081,Cressidus,,Key,1,5,5,Compassion,800,"Collect meat. (Currently held items
count toward total.)",50,I'm practically a world champion!
1081,Cressidus,Dead Ball,Special,2,1,1,,,,,
1081,Cressidus,Dead Ball,Special,2,2,2,Justice,200,Use Dead Ball.,10,Is my training paying off?
1081,Cressidus,Dead Ball,Special,2,3,3,Justice,300,Use Meat & Lentil Skewer.,4,"I can never say no to a power boost.
You should eat one too."
1081,Cressidus,Dead Ball,Special,2,4,4,Justice,500,Use Dead Ball.,12,The power! I love it!
1081,Cressidus,Dead Ball,Special,2,5,5,Justice,800,Use Estral Quotelettas.,6,Meat is my source of power.
1081,Cressidus,Berserk March,Special,3,1,1,,,,,
1081,Cressidus,Berserk March,Special,3,2,2,Justice,200,Use Mustard Kordeth.,2,I feel like I'm getting a bit sharper.
1081,Cressidus,Berserk March,Special,3,3,3,Justice,300,Use Berserk March.,8,"That technique could do with a bit
of polishing. Training time, maybe?"
1081,Cressidus,Berserk March,Special,3,4,4,Justice,500,Use Albacon Frystack.,4,"Have you tried these Albacon
Frystacks? They're damn good!"
1081,Cressidus,Berserk March,Special,3,5,5,Justice,800,Use Berserk March.,10,"I'm dying to try out my
newly-honed technique."
1081,Cressidus,Earth Breath,Special,4,1,1,,,,,
1081,Cressidus,Earth Breath,Special,4,2,2,Justice,200,Use Earth Breath.,5,I'm starting to get the hang of this.
1081,Cressidus,Earth Breath,Special,4,3,3,Justice,300,Use Mixed Meat Platter.,6,"Only thing tastier than meat...
is meat after a tough battle!"
1081,Cressidus,Earth Breath,Special,4,4,4,Justice,500,Use Earth Breath.,7,"I'm a lot tougher than
your average fighter!"
1081,Cressidus,Earth Breath,Special,4,5,5,Justice,800,Use Glarna Stir-Fry.,8,Have I mentioned meat is the best?
1081,Cressidus,Senton,Battle Skill,5,1,1,,,,,
1081,Cressidus,Senton,Battle Skill,5,2,2,Compassion,200,"Deal a certain amount
of damage in one hit.",800,"You call this an achievement?
Anyone could do it!"
1081,Cressidus,Senton,Battle Skill,5,3,3,Compassion,300,"Deal a certain amount
of damage in one hit.",2400,"This is too easy when you're
as strong as me."
1081,Cressidus,Senton,Battle Skill,5,4,4,Compassion,500,"Deal a certain amount
of damage in one hit.",4800,"Now this isn't the kind of power
you see every day!"
1081,Cressidus,Senton,Battle Skill,5,5,5,Compassion,800,"Deal a certain amount
of damage in one hit.",8000,"I am the strongest!
And don't you try to deny it."
1081,Cressidus,Double Team,Battle Skill,6,1,1,Justice,100,"Perform a Driver Combo.
(It's enough to just be present.)",2,"This isn't all I can do!
Because I'm AWESOME!"
1081,Cressidus,Double Team,Battle Skill,6,2,2,Justice,200,"Perform a Driver Combo.
(It's enough to just be present.)",5,"Hey, you're pretty good.
Not as good as me, but still good."
1081,Cressidus,Double Team,Battle Skill,6,3,3,Justice,300,"Perform a Driver Combo.
(It's enough to just be present.)",7,"There's no task I can't handle.
Need me on support? You got it!"
1081,Cressidus,Double Team,Battle Skill,6,4,4,Justice,500,"Perform a Driver Combo.
(It's enough to just be present.)",10,"Yeah! That's the way!
Crush 'em all!"
1081,Cressidus,Double Team,Battle Skill,6,5,5,Justice,800,"Perform a Driver Combo.
(It's enough to just be present.)",12,"Let me show you what a REAL
special move looks like."
1081,Cressidus,Trespass,Battle Skill,7,1,1,Compassion,100,"Deal a certain amount
of total damage.",200,"This is my new, undefeatable power!"
1081,Cressidus,Trespass,Battle Skill,7,2,2,Compassion,200,"Deal a certain amount
of total damage.",8000,We're just getting started.
1081,Cressidus,Trespass,Battle Skill,7,3,3,Compassion,300,"Deal a certain amount
of total damage.",16000,"Nope, still not impressed.
We need to work harder!"
1081,Cressidus,Trespass,Battle Skill,7,4,4,Compassion,500,"Deal a certain amount
of total damage.",32000,"None of these jokers can stand up
to my honed physique!"
1081,Cressidus,Trespass,Battle Skill,7,5,5,Compassion,800,"Deal a certain amount
of total damage.",48000,"Could anyone other than me have
made it this far? I think not."
1081,Cressidus,Earth Mastery,Field Skill,8,1,1,,,,,
1081,Cressidus,Earth Mastery,Field Skill,8,2,2,Truth,200,Defeat a Dalya Armu in Uraya.,5,"The very ground beneath
our feet is my ally!"
1081,Cressidus,Earth Mastery,Field Skill,8,3,,,,,,
1081,Cressidus,Earth Mastery,Field Skill,8,4,3,Truth,500,"Defeat a Clabor Rodonya
at the Cliffs of Morytha.",5,My earth powers are growing stronger!
1081,Cressidus,Earth Mastery,Field Skill,8,5,,,,,,
1081,Cressidus,Nopon Wisdom,Field Skill,9,1,1,,,,,
1081,Cressidus,Nopon Wisdom,Field Skill,9,2,,,,,,
1081,Cressidus,Nopon Wisdom,Field Skill,9,3,,,,,,
1081,Cressidus,Nopon Wisdom,Field Skill,9,4,2,Compassion,500,"In Gormott, view the Heart-to-Heart
""Muscle Power"".",,"Looks like you appreciate my strength
a little better now!"
1081,Cressidus,Nopon Wisdom,Field Skill,9,5,3,Compassion,800,Speak to a Nopon.,50,"Those puffy little furballs drive me
crazy...I can't stop thinking about 'em!"
1081,Cressidus,Botany,Field Skill,10,1,1,,,,,
1081,Cressidus,Botany,Field Skill,10,2,,,,,,
1081,Cressidus,Botany,Field Skill,10,3,2,Compassion,300,"Acquire Flower items from
the Collectibles list.",25,"Even I can tell the difference between
plants, you know!"
1081,Cressidus,Botany,Field Skill,10,4,,,,,,
1081,Cressidus,Botany,Field Skill,10,5,3,Compassion,800,"Acquire Flower items from
the Collectibles list.",30,"The only difference between plants
is whether you can eat them or not!
Does anything else really matter?"
1102,Herald,,Key,1,1,1,,,,,
1102,Herald,,Key,1,2,2,Justice,200,"In Theospiti Temple Ruins, Tantal, view
the Heart-to-Heart ""Atonement"".",,"Fighting together, as a team...
Yes...perhaps I can..."
1102,Herald,,Key,1,3,3,Justice,300,Use a Special.,11,"My power must not be awakened...
under any circumstance..."
1102,Herald,,Key,1,4,4,Justice,500,Use a Special.,12,"My power mustn't be unleashed!
The seal, it's..."
1102,Herald,,Key,1,5,5,Justice,800,Use a Special.,20,My seal is...nearly broken...
1102,Herald,Empyrean Salvo,Special,2,1,1,,,,,
1102,Herald,Empyrean Salvo,Special,2,2,2,Compassion,200,Use Empyrean Salvo.,10,"I've grown stronger...
But that means..."
1102,Herald,Empyrean Salvo,Special,2,3,3,Compassion,300,Use Empyrean Salvo.,11,"At this rate, it's only a matter of time..."
1102,Herald,Empyrean Salvo,Special,2,4,4,Compassion,500,Use Empyrean Salvo.,12,I can't contain it much longer...
1102,Herald,Empyrean Salvo,Special,2,5,5,Compassion,800,"Go to the Royal Audience Hall in
Tantal and complete the quest
""The Calm and the Storm"".",,I want to use my power to protect...
1102,Herald,The Heavens Open,Special,3,1,1,,,,,
1102,Herald,The Heavens Open,Special,3,2,2,Compassion,200,Use The Heavens Open.,7,"Even now, when I am stronger..."
1102,Herald,The Heavens Open,Special,3,3,3,Compassion,300,Use The Heavens Open.,8,"I have grown in strength...
But still..."
1102,Herald,The Heavens Open,Special,3,4,4,Compassion,500,Use The Heavens Open.,9,I never wanted this...
1102,Herald,The Heavens Open,Special,3,5,5,Compassion,800,"Go to the Royal Audience Hall in
Tantal and complete the quest
""The Calm and the Storm"".",,"I want to protect this world,
not destroy it..."
1102,Herald,Final Retribution,Special,4,1,1,,,,,
1102,Herald,Final Retribution,Special,4,2,2,Compassion,200,Use Final Retribution.,5,"Are you sure? If we go on, there's
no telling what might happen..."
1102,Herald,Final Retribution,Special,4,3,3,Compassion,300,Use Final Retribution.,6,My power... It's overflowing...
1102,Herald,Final Retribution,Special,4,4,4,Compassion,500,Use Final Retribution.,7,Power comes at a price...
1102,Herald,Final Retribution,Special,4,5,5,Compassion,800,"Go to the Royal Audience Hall in
Tantal and complete the quest
""The Calm and the Storm"".",,"I understand now. From this day,
I live to protect you all!"
1102,Herald,Dissolve Seal,Battle Skill,5,1,1,,,,,
1102,Herald,Dissolve Seal,Battle Skill,5,2,2,Justice,200,"Deal a certain amount
of total damage.",8000,I will fight. I have sworn to...
1102,Herald,Dissolve Seal,Battle Skill,5,3,3,Justice,300,"Deal a certain amount
of total damage.",16000,"Just as I thought...
I'm too dangerous..."
1102,Herald,Dissolve Seal,Battle Skill,5,4,4,Justice,500,"Deal a certain amount
of total damage.",32000,I will defeat them.
1102,Herald,Dissolve Seal,Battle Skill,5,5,5,Justice,800,"Deal a certain amount
of total damage.",48000,"I want to use my strength to do the
right thing."
1102,Herald,Taboo,Battle Skill,6,1,1,Justice,100,Finish an enemy.,5,My power keeps growing...
1102,Herald,Taboo,Battle Skill,6,2,2,Justice,200,Finish an enemy.,10,"If you tell me to fight, then I have
no choice."
1102,Herald,Taboo,Battle Skill,6,3,3,Justice,300,Finish an enemy.,20,I should not be doing this...
1102,Herald,Taboo,Battle Skill,6,4,4,Justice,500,Finish an enemy.,30,This is the purpose I serve.
1102,Herald,Taboo,Battle Skill,6,5,5,Justice,800,Finish an enemy.,40,I will support you.
1102,Herald,Unlimited Output,Battle Skill,7,1,1,Bravery,100,Evade an attack.,3,"My power, it..."
1102,Herald,Unlimited Output,Battle Skill,7,2,2,Bravery,200,Evade an attack.,5,I am not meant only for war...
1102,Herald,Unlimited Output,Battle Skill,7,3,3,Bravery,300,Evade an attack.,7,Let me help you.
1102,Herald,Unlimited Output,Battle Skill,7,4,4,Bravery,500,Evade an attack.,9,My power...
1102,Herald,Unlimited Output,Battle Skill,7,5,5,Bravery,800,Evade an attack.,10,"It's going to be fine.
I am here for you."
1102,Herald,Electric Mastery,Field Skill,8,1,1,,,,,
1102,Herald,Electric Mastery,Field Skill,8,2,,,,,,
1102,Herald,Electric Mastery,Field Skill,8,3,2,Compassion,300,Increase Trust.,1300,Maybe it will be enough...
1102,Herald,Electric Mastery,Field Skill,8,4,,,,,,
1102,Herald,Electric Mastery,Field Skill,8,5,3,Compassion,800,"Defeat a Familion Sovereign or
Sting Runner at the World Tree.
(Excludes unique monsters.)",4,There is much more I wish to learn.
1102,Herald,Superstrength,Field Skill,9,1,1,,,,,
1102,Herald,Superstrength,Field Skill,9,2,,,,,,
1102,Herald,Superstrength,Field Skill,9,3,2,Justice,300,"Use Herald's favorite pouch items.
(Drinks category)",4,I do not dislike this. Thank you.
1102,Herald,Superstrength,Field Skill,9,4,,,,,,
1102,Herald,Superstrength,Field Skill,9,5,3,Justice,800,Increase Trust.,9800,This will come in useful.
1102,Herald,Rampage,Field Skill,10,1,1,,,,,
1102,Herald,Rampage,Field Skill,10,2,2,Justice,200,Use a Special.,10,This must not go on any longer...
1102,Herald,Rampage,Field Skill,10,3,3,Justice,300,Use a Special.,11,"This is my limit...
I must stop..."
1102,Herald,Rampage,Field Skill,10,4,4,Justice,500,Use a Special.,12,The seal... It's breaking...
1102,Herald,Rampage,Field Skill,10,5,5,Justice,800,"Go to the Royal Audience Hall in
Tantal and complete the quest
""The Calm and the Storm"".",,"I'll do my best to live up to my Driver's
expectations."
1103,Brighid,,Key,1,1,1,,,,,
1103,Brighid,,Key,1,2,2,Bravery,200,Increase Trust.,100,I have awoken to new possibilities.
1103,Brighid,,Key,1,3,3,Bravery,300,Increase Trust.,1300,"I'm getting stronger by the day...
And acquiring new skills..."
1103,Brighid,,Key,1,4,4,Bravery,500,Increase Trust.,3800,"I must record our journeys together in
my journal."
1103,Brighid,,Key,1,5,5,Bravery,800,Increase Trust.,8800,"I'll be able to unleash my potential
now. For that, I must thank you."
1103,Brighid,Heat Haze,Special,2,1,1,,,,,
1103,Brighid,Heat Haze,Special,2,2,2,Bravery,200,"Deal a certain amount
of damage in one hit.",800,"My skills are here to make your life
easier!"
1103,Brighid,Heat Haze,Special,2,3,3,Bravery,300,Defeat a Brogen Feris in Temperantia.,6,"Hardly a satisfying confrontation.
Can we fight something more
challenging next time?"
1103,Brighid,Heat Haze,Special,2,4,4,Bravery,500,Use Heat Haze.,12,"If I may say, I think I've added a little
more elegance to my skills."
1103,Brighid,Heat Haze,Special,2,5,5,Bravery,800,"Deal a certain amount
of damage in one hit.",8000,"I really feel that if we can make it this
far, we can accomplish anything!"
1103,Brighid,Will-o'-the-Wisp,Special,3,1,1,,,,,
1103,Brighid,Will-o'-the-Wisp,Special,3,2,2,Bravery,200,Use Will-o'-the-Wisp.,7,"It's fair to say that my skills
have improved a little."
1103,Brighid,Will-o'-the-Wisp,Special,3,3,3,Bravery,300,"Deal a certain amount
of damage in one hit.",2400,"There's some real power behind my
techniques now."
1103,Brighid,Will-o'-the-Wisp,Special,3,4,4,Bravery,500,"Defeat a Heidl Taos at
the Cliffs of Morytha.",4,"Do you agree that I've gotten a little
stronger of late?"
1103,Brighid,Will-o'-the-Wisp,Special,3,5,5,Bravery,800,Use Will-o'-the-Wisp.,10,"We've come a long way.
But is it far enough...?"
1103,Brighid,Swirling Dragon,Special,4,1,1,,,,,
1103,Brighid,Swirling Dragon,Special,4,2,2,Bravery,200,Defeat a Mayn Eluca in Leftheria.,5,"That was good practice. But if I'm
honest, I think I've fought quite
enough Mayn Elucas now..."
